,ds,y
32645,2010-02-05,11156.49
32646,2010-02-12,10783.25
32647,2010-02-19,9933.58
32648,2010-02-26,9100.34
32649,2010-03-05,9119.85
32650,2010-03-12,10406.79
32651,2010-03-19,10260.55
32652,2010-03-26,7219.33
32653,2010-04-02,11589.6
32654,2010-04-09,9954.6
32655,2010-04-16,8116.74
32656,2010-04-23,7098.84
32657,2010-04-30,8461.65
32658,2010-05-07,8471.96
32659,2010-05-14,7198.81
32660,2010-05-21,8076.75
32661,2010-05-28,10048.59
32662,2010-06-04,7424.45
32663,2010-06-11,7390.31
32664,2010-06-18,8803.01
32665,2010-06-25,8091.76
32666,2010-07-02,7667.0
32667,2010-07-09,6771.6
32668,2010-07-16,9493.07
32669,2010-07-23,10591.38
32670,2010-07-30,10829.38
32671,2010-08-06,17455.61
32672,2010-08-13,22375.11
32673,2010-08-20,20090.15
32674,2010-08-27,10369.94
32675,2010-09-03,8809.22
32676,2010-09-10,7808.52
32677,2010-09-17,7248.39
32678,2010-09-24,7003.66
32679,2010-10-01,6775.51
32680,2010-10-08,9354.52
32681,2010-10-15,8400.92
32682,2010-10-22,8462.67
32683,2010-10-29,11332.85
32684,2010-11-05,10200.89
32685,2010-11-12,11309.61
32686,2010-11-19,13244.74
32687,2010-11-26,22176.69
32688,2010-12-03,12596.48
32689,2010-12-10,13286.56
32690,2010-12-17,20027.66
32691,2010-12-24,29559.49
32692,2010-12-31,5528.73
32693,2011-01-07,7391.66
32694,2011-01-14,7470.35
32695,2011-01-21,6313.93
32696,2011-01-28,6301.51
32697,2011-02-04,10661.13
32698,2011-02-11,10752.35
32699,2011-02-18,12000.86
32700,2011-02-25,9386.02
32701,2011-03-04,9601.99
32702,2011-03-11,9697.54
32703,2011-03-18,10440.99
32704,2011-03-25,9319.84
32705,2011-04-01,8174.49
32706,2011-04-08,8480.88
32707,2011-04-15,8636.78
32708,2011-04-22,11333.7
32709,2011-04-29,8521.73
32710,2011-05-06,8755.62
32711,2011-05-13,8225.3
32712,2011-05-20,9290.2
32713,2011-05-27,8505.84
32714,2011-06-03,8027.31
32715,2011-06-10,9341.55
32716,2011-06-17,7764.63
32717,2011-06-24,7764.11
32718,2011-07-01,9293.09
32719,2011-07-08,8483.85
32720,2011-07-15,10265.32
32721,2011-07-22,10075.56
32722,2011-07-29,13002.66
32723,2011-08-05,19694.47
32724,2011-08-12,25639.6
32725,2011-08-19,25671.03
32726,2011-08-26,11071.59
32727,2011-09-02,7963.39
32728,2011-09-09,7784.5
32729,2011-09-16,8786.28
32730,2011-09-23,7179.66
32731,2011-09-30,8106.93
32732,2011-10-07,8103.05
32733,2011-10-14,8937.74
32734,2011-10-21,12011.97
32735,2011-10-28,12665.73
32736,2011-11-04,12655.52
32737,2011-11-11,11984.46
32738,2011-11-18,12758.11
32739,2011-11-25,21335.7
32740,2011-12-02,12353.97
32741,2011-12-09,18298.6
32742,2011-12-16,20402.03
32743,2011-12-23,28687.79
32744,2011-12-30,9641.13
32745,2012-01-06,6243.4
32746,2012-01-13,6989.75
32747,2012-01-20,6580.6
32748,2012-01-27,6677.07
32749,2012-02-03,8023.02
32750,2012-02-10,11561.64
32751,2012-02-17,12378.17
32752,2012-02-24,11526.93
32753,2012-03-02,10606.69
32754,2012-03-09,10399.67
32755,2012-03-16,9199.44
32756,2012-03-23,8886.7
32757,2012-03-30,10887.53
32758,2012-04-06,13448.62
32759,2012-04-13,11314.05
32760,2012-04-20,8826.33
32761,2012-04-27,7967.97
32762,2012-05-04,9605.37
32763,2012-05-11,9063.15
32764,2012-05-18,9192.08
32765,2012-05-25,10672.28
32766,2012-06-01,8983.0
32767,2012-06-08,9840.25
32768,2012-06-15,8337.18
32769,2012-06-22,7611.09
32770,2012-06-29,10019.78
32771,2012-07-06,10311.97
32772,2012-07-13,8710.44
32773,2012-07-20,11598.18
32774,2012-07-27,13270.66
32775,2012-08-03,18729.14
32776,2012-08-10,22306.32
32777,2012-08-17,21665.67
32778,2012-08-24,13086.09
32779,2012-08-31,9542.07
32780,2012-09-07,7299.5
32781,2012-09-14,10577.37
32782,2012-09-21,8995.53
32783,2012-09-28,7209.99
32784,2012-10-05,9464.46
32785,2012-10-12,12222.25
32786,2012-10-19,10446.02
32787,2012-10-26,12399.01
