,ds,y
263515,2010-02-05,921.15
263516,2010-02-12,952.18
263517,2010-02-19,1270.24
263518,2010-02-26,1086.58
263519,2010-03-05,1503.84
263520,2010-03-12,3119.9
263521,2010-03-19,3985.2
263522,2010-03-26,7065.72
263523,2010-04-02,10717.72
263524,2010-04-09,15434.94
263525,2010-04-16,13625.95
263526,2010-04-23,13142.59
263527,2010-04-30,12709.05
263528,2010-05-07,24884.65
263529,2010-05-14,21144.76
263530,2010-05-21,24016.21
263531,2010-05-28,20076.73
263532,2010-06-04,15532.32
263533,2010-06-11,10842.84
263534,2010-06-18,8575.84
263535,2010-06-25,7298.62
263536,2010-07-02,6319.12
263537,2010-07-09,4112.27
263538,2010-07-16,2286.35
263539,2010-07-23,1808.99
263540,2010-07-30,1933.44
263541,2010-08-06,2693.14
263542,2010-08-13,2126.79
263543,2010-08-20,1997.4
263544,2010-08-27,1793.87
263545,2010-09-03,2608.49
263546,2010-09-10,2960.21
263547,2010-09-17,3018.92
263548,2010-09-24,2991.47
263549,2010-10-01,2310.18
263550,2010-10-08,1605.23
263551,2010-10-15,1778.18
263552,2010-10-22,1224.35
263553,2010-10-29,758.68
263554,2010-11-05,506.84
263555,2010-11-12,434.59
263556,2010-11-19,311.75
263557,2010-11-26,3186.94
263558,2010-12-03,3007.48
263559,2010-12-10,6258.32
263560,2010-12-17,4401.5
263561,2010-12-24,1358.5
263562,2010-12-31,262.89
263563,2011-01-07,1226.89
263564,2011-01-14,1272.28
263565,2011-01-21,758.49
263566,2011-01-28,895.48
263567,2011-02-04,1243.24
263568,2011-02-11,1604.68
263569,2011-02-18,3283.09
263570,2011-02-25,2029.46
263571,2011-03-04,2285.78
263572,2011-03-11,3008.3
263573,2011-03-18,3324.48
263574,2011-03-25,4092.22
263575,2011-04-01,4425.17
263576,2011-04-08,7196.51
263577,2011-04-15,9684.29
263578,2011-04-22,13884.41
263579,2011-04-29,16108.25
263580,2011-05-06,20364.15
263581,2011-05-13,27603.31
263582,2011-05-20,13292.7
263583,2011-05-27,15507.54
263584,2011-06-03,14467.58
263585,2011-06-10,10453.5
263586,2011-06-17,5948.77
263587,2011-06-24,5422.61
263588,2011-07-01,5846.63
263589,2011-07-08,3230.76
263590,2011-07-15,2625.63
263591,2011-07-22,1874.49
263592,2011-07-29,981.48
263593,2011-08-05,1077.58
263594,2011-08-12,1561.28
263595,2011-08-19,1531.61
263596,2011-08-26,1807.81
263597,2011-09-02,1126.4
263598,2011-09-09,1713.46
263599,2011-09-16,2471.58
263600,2011-09-23,2269.15
263601,2011-09-30,2596.72
263602,2011-10-07,2752.02
263603,2011-10-14,1887.08
263604,2011-10-21,906.63
263605,2011-10-28,710.18
263606,2011-11-04,262.99
263607,2011-11-11,692.52
263608,2011-11-18,580.25
263609,2011-11-25,1211.64
263610,2011-12-02,2264.27
263611,2011-12-09,3689.08
263612,2011-12-16,4093.37
263613,2011-12-23,1792.43
263614,2011-12-30,346.86
263615,2012-01-06,351.29
263616,2012-01-13,513.26
263617,2012-01-20,530.07
263618,2012-01-27,396.13
263619,2012-02-03,660.83
263620,2012-02-10,1788.9
263621,2012-02-17,1824.66
263622,2012-02-24,973.02
263623,2012-03-02,1139.5
263624,2012-03-09,1975.5
263625,2012-03-16,3985.42
263626,2012-03-23,7095.37
263627,2012-03-30,7084.99
263628,2012-04-06,10802.71
263629,2012-04-13,9043.91
263630,2012-04-20,17412.41
263631,2012-04-27,14622.14
263632,2012-05-04,15131.69
263633,2012-05-11,24514.33
263634,2012-05-18,32554.06
263635,2012-05-25,21812.68
263636,2012-06-01,17171.2
263637,2012-06-08,12384.42
263638,2012-06-15,10307.28
263639,2012-06-22,7496.63
263640,2012-06-29,5302.91
263641,2012-07-06,5643.49
263642,2012-07-13,3286.32
263643,2012-07-20,2274.35
263644,2012-07-27,1899.92
263645,2012-08-03,1670.19
263646,2012-08-10,1477.1
263647,2012-08-17,1786.6
263648,2012-08-24,2824.96
263649,2012-08-31,2365.67
263650,2012-09-07,3064.73
263651,2012-09-14,3290.49
263652,2012-09-21,4500.4
263653,2012-09-28,5069.99
263654,2012-10-05,3941.47
263655,2012-10-12,1819.17
263656,2012-10-19,705.53
263657,2012-10-26,597.13
