,ds,y
130776,2010-02-05,10816.16
130777,2010-02-12,7906.92
130778,2010-02-19,10702.59
130779,2010-02-26,9431.46
130780,2010-03-05,10910.6
130781,2010-03-12,9519.73
130782,2010-03-19,9371.65
130783,2010-03-26,9760.39
130784,2010-04-02,12748.32
130785,2010-04-09,9795.02
130786,2010-04-16,8260.07
130787,2010-04-23,9146.71
130788,2010-04-30,9047.47
130789,2010-05-07,9027.02
130790,2010-05-14,8572.62
130791,2010-05-21,8658.12
130792,2010-05-28,9042.78
130793,2010-06-04,8830.63
130794,2010-06-11,9110.73
130795,2010-06-18,9422.58
130796,2010-06-25,9624.5
130797,2010-07-02,10838.98
130798,2010-07-09,10106.63
130799,2010-07-16,10399.47
130800,2010-07-23,9038.68
130801,2010-07-30,9604.44
130802,2010-08-06,10153.63
130803,2010-08-13,9039.03
130804,2010-08-20,9967.32
130805,2010-08-27,9173.9
130806,2010-09-03,9683.2
130807,2010-09-10,8865.35
130808,2010-09-17,8769.51
130809,2010-09-24,7964.96
130810,2010-10-01,7848.5
130811,2010-10-08,8202.81
130812,2010-10-15,9333.51
130813,2010-10-22,8063.7
130814,2010-10-29,8590.94
130815,2010-11-05,8643.59
130816,2010-11-12,9150.88
130817,2010-11-19,9299.2
130818,2010-11-26,11405.28
130819,2010-12-03,10294.16
130820,2010-12-10,11610.5
130821,2010-12-17,13749.12
130822,2010-12-24,20643.56
130823,2010-12-31,5807.12
130824,2011-01-07,6661.62
130825,2011-01-14,6567.55
130826,2011-01-21,8160.91
130827,2011-01-28,6734.7
130828,2011-02-04,8211.72
130829,2011-02-11,7860.56
130830,2011-02-18,8426.99
130831,2011-02-25,7746.4
130832,2011-03-04,9033.82
130833,2011-03-11,7177.92
130834,2011-03-18,8010.7
130835,2011-03-25,7351.49
130836,2011-04-01,8580.58
130837,2011-04-08,7332.68
130838,2011-04-15,8055.8
130839,2011-04-22,10022.44
130840,2011-04-29,8442.88
130841,2011-05-06,8844.85
130842,2011-05-13,7485.94
130843,2011-05-20,6749.3
130844,2011-05-27,6440.17
130845,2011-06-03,6611.92
130846,2011-06-10,7528.78
130847,2011-06-17,7410.32
130848,2011-06-24,7750.24
130849,2011-07-01,7979.75
130850,2011-07-08,7587.78
130851,2011-07-15,8335.05
130852,2011-07-22,8159.02
130853,2011-07-29,8178.38
130854,2011-08-05,8432.85
130855,2011-08-12,7156.94
130856,2011-08-19,8491.53
130857,2011-08-26,10132.67
130858,2011-09-02,7741.23
130859,2011-09-09,8636.26
130860,2011-09-16,7768.69
130861,2011-09-23,7612.81
130862,2011-09-30,8306.39
130863,2011-10-07,8695.72
130864,2011-10-14,8571.29
130865,2011-10-21,8451.28
130866,2011-10-28,9382.28
130867,2011-11-04,8708.57
130868,2011-11-11,8775.73
130869,2011-11-18,9919.78
130870,2011-11-25,12684.28
130871,2011-12-02,10928.0
130872,2011-12-09,13050.87
130873,2011-12-16,16266.46
130874,2011-12-23,21621.87
130875,2011-12-30,8141.78
130876,2012-01-06,6562.28
130877,2012-01-13,6926.94
130878,2012-01-20,7180.8
130879,2012-01-27,6101.19
130880,2012-02-03,7630.64
130881,2012-02-10,8205.01
130882,2012-02-17,9055.37
130883,2012-02-24,7976.81
130884,2012-03-02,8380.01
130885,2012-03-09,9116.85
130886,2012-03-16,8506.91
130887,2012-03-23,8497.16
130888,2012-03-30,10460.08
130889,2012-04-06,13326.63
130890,2012-04-13,10727.21
130891,2012-04-20,7312.5
130892,2012-04-27,6962.45
130893,2012-05-04,7892.67
130894,2012-05-11,7822.66
130895,2012-05-18,7234.4
130896,2012-05-25,7083.44
130897,2012-06-01,7090.26
130898,2012-06-08,8980.6
130899,2012-06-15,8222.62
130900,2012-06-22,5753.98
130901,2012-06-29,5847.16
130902,2012-07-06,7464.56
130903,2012-07-13,7738.8
130904,2012-07-20,6624.0
130905,2012-07-27,6213.19
130906,2012-08-03,6855.65
130907,2012-08-10,7001.1
130908,2012-08-17,7350.88
130909,2012-08-24,7397.13
130910,2012-08-31,7741.48
130911,2012-09-07,7380.78
130912,2012-09-14,6429.09
130913,2012-09-21,6119.1
130914,2012-09-28,5717.29
130915,2012-10-05,6270.24
130916,2012-10-12,6536.3
130917,2012-10-19,6395.79
130918,2012-10-26,6759.95
